CC(C)CC(=O)OCCC1=CC=CC=C1,1963
CC1CC2C(C2(C)C)C=C1,1149
CC(C)CCBr,1002
CC(CSCC=C)SSCC=C,2213
CC(C)[C@@H]1CC[C@@H](C)[C@@]23CC=C(C)[C@@H]2[C@@H]13,1463
CC(C)C(=O)OCC=C,1090
O=C1CCCCCCC1=O,1742
C[C@H]1CCO[C@H](C1)C=C(C)C,1350
CSCCCCCN=C=S,2242
CC1=C(C(=CC=C1)C)C=O,1640
CCSCC1=CC=CO1,1526
CCCC(C)C(=O)OCC,1141
C=CCC1=CCCC1,1019
CSSSCC=C,1593
CCCCCCCCCN=C=S,1862
CCN1C=CC=C1C=O,1610
CCC(C(=O)OC)O,1363
s1ccc(c1)c2ccccc2,2116
CC(Cl)CCl,1051
CCCCCCC1=CC=CC(=C1)C,1603
Cc1cc(C)c(F)c(C)c1,2134
OC/C=C/c1ccccc1,2175
C1CC2CCC1CC2,1007
CCCCCCCCCCCCc1ccccc1,2162
CC1CCOC1,1270
CCC(CC)NC1=C(C=C(C(=C1[N+](=O)[O-])C)C)[N+](=O)[O-],2768
CC(C)=CCC\C(C)=C\C=C\C(C)=O,2027
ClCCCCl,1198
CC1=CC(C(CC1)C(C)C)OC(=O)C,1900
CC(C)C1=CC=C(C=C1)C=O,1788
CC1CCC2C13CC[C@](C(C3)C2(C)C)(C)O,2116
CC1CC(C)(C)C=CC1=O,1646
CC(=C1C=CCCC1(C)C=C)C,1493
CCCCCCCCCCCC(C)C1=CC=CC=C1,2154
CCCCC1=CC=CO1,1123
CC1=CN=C(C(=N1)C)C,1402
CCCCC/C=C/C=O,1429
CC1CCCC23C1(CC4C(C2)C4(C3)C)C,1636
CCCC1CCCC=C1,1085
CNC(C)CC1CCCC1,1327
Cc1ccc(cc1C)c2ccccc2,2302
CC1OCC(O1)c2ccccc2,1780
CCCC(C)CBr,1104
CC1(C=CC(=O)O1)C,1585
CCCC(=O)\C=C\C,1246
CCCC(=O)OCC,1035
OC1CCOC1=O,2142
